admin/lp/report_lp_sou_exp.cfm,souLPdataSorted,"SELECT sou_id, sou_name, sou_progress
			   FROM souLPdata
			   ORDER BY sou_name
			"
admin/lp/report_lp_sou_exp.cfm,GROUPassignedData,"SELECT assigned.user_id, assigned.assignment_id, assigned.assigned_completed, assigned.assigned_percent, assigned.assigned_due, userz.user_firstname, userz.user_lastname, groups.group_id
					FROM assigned, userz, groups
					WHERE assigned.assignment_id = <cfqueryparam cfsqltype=""CF_SQL_INTEGER"" value=""#URL.a#"">
						AND assigned.user_id = userz.user_id
						AND userz.group_id = groups.group_id
						AND groups.sou_id = #souLPdataSorted.sou_id#
						AND userz.user_inTrash = 0
						AND userz.user_isDisabled = 0
						AND (userz.user_expires IS NULL OR userz.user_expires = '' OR userz.user_expires >= '#dateFormat(now(),""yyyy-mm-dd 0:00:00"")#')
					ORDER BY user_lastname
				"
admin/lp/report_lp_sou_exp.cfm,GROUPassignedData,"SELECT assigned.user_id, assigned.assignment_id, assigned.assigned_completed, assigned.assigned_percent, assigned.assigned_due, userz.user_firstname, userz.user_lastname, groups.ou_id, groups.sou_id, groups.group_id, groups.group_name
							FROM assigned, userz, groups
							WHERE assigned.assignment_id = <cfqueryparam cfsqltype=""CF_SQL_INTEGER"" value=""#URL.a#"">
								AND assigned.user_id = userz.user_id
						      AND userz.group_id = groups.group_id
						      AND groups.group_id = #group#
								AND userz.user_inTrash = 0
								AND userz.user_isDisabled = 0
								AND (userz.user_expires IS NULL OR userz.user_expires = '' OR userz.user_expires >= '#dateFormat(now(),""yyyy-mm-dd 0:00:00"")#')
							ORDER BY user_lastname
						"
admin/lp/report_lp_sou_exp.cfm,groupLPdataSorted,"SELECT group_id, group_name, group_progress
				   FROM groupLPdata
				   ORDER BY group_name
				"
admin/lp/report_lp_sou_exp.cfm,USERassignedData,"SELECT assigned.user_id, assigned.assignment_id, assigned.assigned_completed, assigned.assigned_percent, assigned.assigned_due, userz.user_firstname, userz.user_lastname, userz.group_id
						FROM assigned, userz
						WHERE assigned.assignment_id = <cfqueryparam cfsqltype=""CF_SQL_INTEGER"" value=""#URL.a#"">
							AND assigned.user_id = userz.user_id
							AND userz.group_id = #groupLPdataSorted.group_id#
							AND userz.user_inTrash = 0
							AND userz.user_isDisabled = 0
							AND (userz.user_expires IS NULL OR userz.user_expires = '' OR userz.user_expires >= '#dateFormat(now(),""yyyy-mm-dd 0:00:00"")#')
						ORDER BY user_lastname, user_firstname
					"
admin/lp/report_lp_sou_exp.cfm,SOUassignedData,"SELECT assigned.user_id, assigned.assignment_id, assigned.assigned_completed, assigned.assigned_percent, assigned.assigned_due, userz.user_firstname, userz.user_lastname, groups.ou_id, groups.sou_id, groups.group_id, sou.sou_name
						FROM assigned, userz, groups, sou
						WHERE assigned.assignment_id = <cfqueryparam cfsqltype=""CF_SQL_INTEGER"" value=""#URL.a#"">
							AND assigned.user_id = userz.user_id
					      AND userz.group_id = groups.group_id
					      AND groups.sou_id = sou.sou_id
					      AND groups.sou_id = #sou#
							AND userz.user_inTrash = 0
							AND userz.user_isDisabled = 0
							AND (userz.user_expires IS NULL OR userz.user_expires = '' OR userz.user_expires >= '#dateFormat(now(),""yyyy-mm-dd 0:00:00"")#')
						ORDER BY user_lastname
					"
admin/lp/report_lp_sou_exp.cfm,souLPdataSorted,"SELECT sou_id, sou_name, sou_progress
			   FROM souLPdata
			   ORDER BY sou_name
			"
admin/lp/report_lp_sou_exp.cfm,GROUPassignedData,"SELECT assigned.user_id, assigned.assignment_id, assigned.assigned_completed, assigned.assigned_percent, assigned.assigned_due, userz.user_firstname, userz.user_lastname, groups.group_id
					FROM assigned, userz, groups
					WHERE assigned.assignment_id = <cfqueryparam cfsqltype=""CF_SQL_INTEGER"" value=""#URL.a#"">
						AND assigned.user_id = userz.user_id
						AND userz.group_id = groups.group_id
						AND groups.sou_id = #souLPdataSorted.sou_id#
						AND userz.user_inTrash = 0
						AND userz.user_isDisabled = 0
						AND (userz.user_expires IS NULL OR userz.user_expires = '' OR userz.user_expires >= '#dateFormat(now(),""yyyy-mm-dd 0:00:00"")#')
					ORDER BY user_lastname
				"
admin/lp/report_lp_sou_exp.cfm,GROUPassignedData,"SELECT assigned.user_id, assigned.assignment_id, assigned.assigned_completed, assigned.assigned_percent, assigned.assigned_due, userz.user_firstname, userz.user_lastname, groups.ou_id, groups.sou_id, groups.group_id, groups.group_name
							FROM assigned, userz, groups
							WHERE assigned.assignment_id = <cfqueryparam cfsqltype=""CF_SQL_INTEGER"" value=""#URL.a#"">
								AND assigned.user_id = userz.user_id
						      AND userz.group_id = groups.group_id
						      AND groups.group_id = #group#
								AND userz.user_inTrash = 0
								AND userz.user_isDisabled = 0
								AND (userz.user_expires IS NULL OR userz.user_expires = '' OR userz.user_expires >= '#dateFormat(now(),""yyyy-mm-dd 0:00:00"")#')
							ORDER BY user_lastname
						"
admin/lp/report_lp_sou_exp.cfm,groupLPdataSorted,"SELECT group_id, group_name, group_progress
				   FROM groupLPdata
				   ORDER BY group_name
				"
admin/lp/report_lp_sou_exp.cfm,USERassignedData,"SELECT assigned.user_id, assigned.assignment_id, assigned.assigned_completed, assigned.assigned_percent, assigned.assigned_due, userz.user_firstname, userz.user_lastname, userz.group_id
						FROM assigned, userz
						WHERE assigned.assignment_id = <cfqueryparam cfsqltype=""CF_SQL_INTEGER"" value=""#URL.a#"">
							AND assigned.user_id = userz.user_id
							AND userz.group_id = #groupLPdataSorted.group_id#
							AND userz.user_inTrash = 0
							AND userz.user_isDisabled = 0
							AND (userz.user_expires IS NULL OR userz.user_expires = '' OR userz.user_expires >= '#dateFormat(now(),""yyyy-mm-dd 0:00:00"")#')
						ORDER BY user_lastname, user_firstname
					"
admin/lp/report_lp_sou_exp.cfm,GROUPassignedData,"SELECT assigned.user_id, assigned.assignment_id, assigned.assigned_completed, assigned.assigned_percent, assigned.assigned_due, userz.user_firstname, userz.user_lastname, groups.ou_id, groups.sou_id, groups.group_id, groups.group_name
						FROM assigned, userz, groups
						WHERE assigned.assignment_id = <cfqueryparam cfsqltype=""CF_SQL_INTEGER"" value=""#URL.a#"">
							AND assigned.user_id = userz.user_id
					      AND userz.group_id = groups.group_id
					      AND groups.group_id = #group#
							AND userz.user_inTrash = 0
							AND userz.user_isDisabled = 0
							AND (userz.user_expires IS NULL OR userz.user_expires = '' OR userz.user_expires >= '#dateFormat(now(),""yyyy-mm-dd 0:00:00"")#')
						ORDER BY user_lastname
					"
admin/lp/report_lp_sou_exp.cfm,groupLPdataSorted,"SELECT group_id, group_name, group_progress
			   FROM groupLPdata
			   ORDER BY group_name
			"
admin/lp/report_lp_sou_exp.cfm,USERassignedData,"SELECT assigned.user_id, assigned.assignment_id, assigned.assigned_completed, assigned.assigned_percent, assigned.assigned_due, userz.user_firstname, userz.user_lastname, userz.group_id
					FROM assigned, userz
					WHERE assigned.assignment_id = <cfqueryparam cfsqltype=""CF_SQL_INTEGER"" value=""#URL.a#"">
						AND assigned.user_id = userz.user_id
						AND userz.group_id = #groupLPdataSorted.group_id#
						AND userz.user_inTrash = 0
						AND userz.user_isDisabled = 0
						AND (userz.user_expires IS NULL OR userz.user_expires = '' OR userz.user_expires >= '#dateFormat(now(),""yyyy-mm-dd 0:00:00"")#')
					ORDER BY user_lastname, user_firstname
				"
admin/lp/report_lp_sou_exp.cfm,USERassignedData,"SELECT DISTINCT assigned.user_id, assigned.assignment_id, assigned.assigned_completed, assigned.assigned_percent, assigned.assigned_due, userz.user_firstname, userz.user_lastname, groups.ou_id, groups.sou_id, groups.group_id, groups.group_name
					FROM assigned, userz, groups
					WHERE assigned.assignment_id = <cfqueryparam cfsqltype=""CF_SQL_INTEGER"" value=""#URL.a#"">
						AND assigned.user_id = userz.user_id
				      AND userz.group_id = groups.group_id
				      AND groups.group_id = #group#
						AND userz.user_inTrash = 0
						AND userz.user_isDisabled = 0
						AND (userz.user_expires IS NULL OR userz.user_expires = '' OR userz.user_expires >= '#dateFormat(now(),""yyyy-mm-dd 0:00:00"")#')
					ORDER BY user_lastname, user_firstname
				"
admin/lp/report_lp_user.cfm,assignedData,"SELECT assigned.user_id, assigned.assignment_id, assigned.assigned_courseViewed, assigned.assigned_courseViewedLessons, assigned.assigned_completedExams, assigned.assigned_percent, assignments.assignment_due, assignments.assignment_lessons, assigned.assigned_nonCourseViewed, assignments.assignment_courses, assignments.assignment_exams, assignments.assignment_name, assigned.assigned_completed, assignments.assignment_type, assigned.assigned_due, assigned.assigned_due
	FROM assigned, assignments
	WHERE assigned.user_id = <cfqueryparam cfsqltype=""CF_SQL_INTEGER"" value=""#URL.u#""> AND assigned.assignment_id = assignments.assignment_id AND assignments.assignment_id = <cfqueryparam cfsqltype=""CF_SQL_INTEGER"" value=""#URL.a#"">
"
admin/lp/report_lp_user.cfm,assignmentOwnerData,"SELECT userz.user_id, userz.user_lastname, userz.user_firstname
	FROM userz, assignments
	WHERE userz.user_id = assignments.user_id AND assignments.assignment_id = <cfqueryparam cfsqltype=""CF_SQL_INTEGER"" value=""#URL.a#"">
"
admin/lp/report_lp_user.cfm,userData,"SELECT user_firstname, user_lastname
   FROM userz
   WHERE user_id = #assignedData.user_id#
"
admin/lp/report_lp_user.cfm,questionData,"SELECT DISTINCT course_id
   FROM questions
   WHERE isExam = 1
"
admin/lp/report_lp_user.cfm,courseData,"SELECT course_id
	   FROM clip
	   WHERE clip_id = #i#
	"
admin/lp/report_lp_user.cfm,cData,"SELECT course_name
					   FROM courses
					   WHERE course_id = #i#
					"
admin/lp/report_lp_user.cfm,courseViewedData,"SELECT clip_id
					   FROM clip
					   WHERE course_id = #i#
					"
admin/lp/report_lp_user.cfm,courseData,"SELECT course_name
					   FROM courses
					   WHERE course_id = #i#
					"
admin/lp/report_lp_user.cfm,lData,"SELECT clip_id, clip_name
						   FROM clip
						   WHERE clip_id = #j# AND course_id = #i#
						"
admin/lp/restore_lp.cfm,assignmentData,"SELECT assignment_name, portal_id
	   FROM assignments
	   WHERE assignment_id = <cfqueryparam cfsqltype=""CF_SQL_INTEGER"" value=""#i#"">
	"
admin/lp/restore_lp.cfm,lpTrash,"UPDATE assignments
	   SET assignment_inTrash = 0, assignment_inTrash_date = NULL
	   WHERE assignment_id = <cfqueryparam cfsqltype=""CF_SQL_INTEGER"" value=""#i#"">
	"
admin/lp/restore_lp.cfm,logActivity,"INSERT INTO activity_log (user_id,activity_name,activity_date)
	    VALUES ('#Session.UserID#', '#theActivity#', '#dateFormat(now(),""mm/dd/yyyy"")# #timeFormat(now(),""HH:MM:SS"")#')
	"
admin/lp/restore_lp.cfm,userData,"SELECT user_firstname, user_lastname
	   FROM userz
	   WHERE user_id = #session.UserID#
	"
admin/lp/restore_lp.cfm,logActivity2,"INSERT INTO activity_log (user_id,user_name,assignment_id,activity_name,activity_date)
		VALUES ('0', '#userData.user_firstname# #userData.user_lastname#', '#i#', '#theActivity#', '#dateFormat(now(),""mm/dd/yyyy"")# #timeFormat(now(),""HH:MM:SS"")#')
	"
admin/lp/restore_lpt.cfm,algData,"SELECT alg_name
	   FROM assignment_lesson_groups
	   WHERE alg_id = <cfqueryparam cfsqltype=""CF_SQL_INTEGER"" value=""#i#"">
	"
admin/lp/restore_lpt.cfm,lptRestore,"UPDATE assignment_lesson_groups
	   SET alg_inTrash = 0
	   WHERE alg_id = <cfqueryparam cfsqltype=""CF_SQL_INTEGER"" value=""#i#"">
	"
admin/lp/restore_lpt.cfm,logActivity,"INSERT INTO activity_log (user_id,activity_name,activity_date)
	    VALUES ('#Session.UserID#', '#theActivity#', '#dateFormat(now(),""mm/dd/yyyy"")# #timeFormat(now(),""HH:MM:SS"")#')
	"
admin/lp/trash_lp.cfm,assignmentData,"SELECT assignment_name, portal_id
	   FROM assignments
	   WHERE assignment_id = <cfqueryparam cfsqltype=""CF_SQL_INTEGER"" value=""#i#"">
	"
admin/lp/trash_lp.cfm,lpTrash,"UPDATE assignments
	   SET assignment_inTrash = 1, assignment_inTrash_date = '#dateFormat(now(),""mm/dd/yyyy"")#'
	   WHERE assignment_id = <cfqueryparam cfsqltype=""CF_SQL_INTEGER"" value=""#i#"">
	"
admin/lp/trash_lp.cfm,logActivity,"INSERT INTO activity_log (user_id,activity_name,activity_date)
	    VALUES ('#Session.UserID#', '#theActivity#', '#dateFormat(now(),""mm/dd/yyyy"")# #timeFormat(now(),""HH:MM:SS"")#')
	"
admin/lp/trash_lp.cfm,userData,"SELECT user_firstname, user_lastname
	   FROM userz
	   WHERE user_id = #session.UserID#
	"
admin/lp/trash_lp.cfm,logActivity2,"INSERT INTO activity_log (user_id,user_name,assignment_id,activity_name,activity_date)
		VALUES ('0', '#userData.user_firstname# #userData.user_lastname#', '#i#', '#theActivity#', '#dateFormat(now(),""mm/dd/yyyy"")# #timeFormat(now(),""HH:MM:SS"")#')
	"
admin/lp/trash_lpt.cfm,algData,"SELECT alg_name
   FROM assignment_lesson_groups
   WHERE alg_id = <cfqueryparam cfsqltype=""CF_SQL_INTEGER"" value=""#url.a#"">
"
admin/lp/trash_lpt.cfm,lptTrash,"UPDATE assignment_lesson_groups
   SET alg_inTrash = 1, alg_inTrash_date = '#dateFormat(now(),""mm/dd/yyyy"")#'
   WHERE alg_id = <cfqueryparam cfsqltype=""CF_SQL_INTEGER"" value=""#url.a#"">
"
admin/lp/trash_lpt.cfm,logActivity,"INSERT INTO activity_log (user_id,activity_name,activity_date)
    VALUES ('#Session.UserID#', '#theActivity#', '#dateFormat(now(),""mm/dd/yyyy"")# #timeFormat(now(),""HH:MM:SS"")#')
"
admin/onboarding/cb_1.cfm,getStatus,"SELECT status
	FROM onboarding
	WHERE task_id = 1
		AND portal_id = <cfqueryparam cfsqltype=""CF_SQL_INTEGER"" value=""#url.p#"">  <!--- #Session.PortalID# --->
"
admin/onboarding/cb_11.cfm,getStatus,"SELECT status
	FROM onboarding
	WHERE task_id = 11
		AND portal_id = #Session.PortalID#
"
admin/onboarding/cb_12.cfm,getStatus,"SELECT status
	FROM onboarding
	WHERE task_id = 12
		AND portal_id = #Session.PortalID#
"
admin/onboarding/cb_13.cfm,getStatus,"SELECT status
	FROM onboarding
	WHERE task_id = 13
		AND portal_id = #Session.PortalID#
"
admin/onboarding/cb_14.cfm,getStatus,"SELECT status
	FROM onboarding
	WHERE task_id = 14
		AND portal_id = #Session.PortalID#
"
admin/onboarding/cb_15.cfm,getStatus,"SELECT status
	FROM onboarding
	WHERE task_id = 15
		AND portal_id = #Session.PortalID#
"
admin/onboarding/cb_16.cfm,getStatus,"SELECT status
	FROM onboarding
	WHERE task_id = 16
		AND portal_id = #Session.PortalID#
"
admin/onboarding/cb_17.cfm,getStatus,"SELECT status
	FROM onboarding
	WHERE task_id = 17
		AND portal_id = #Session.PortalID#
"
admin/onboarding/cb_18.cfm,getStatus,"SELECT status
	FROM onboarding
	WHERE task_id = 18
		AND portal_id = #Session.PortalID#
"
admin/onboarding/cb_2.cfm,getStatus,"SELECT status
	FROM onboarding
	WHERE task_id = 2
		AND portal_id = <cfqueryparam cfsqltype=""CF_SQL_INTEGER"" value=""#url.p#"">
"
admin/onboarding/cb_3.cfm,getStatus,"SELECT status
	FROM onboarding
	WHERE task_id = 3
		AND portal_id = <cfqueryparam cfsqltype=""CF_SQL_INTEGER"" value=""#url.p#"">
"
admin/onboarding/cb_4.cfm,getStatus,"SELECT status
	FROM onboarding
	WHERE task_id = 4
		AND portal_id = <cfqueryparam cfsqltype=""CF_SQL_INTEGER"" value=""#url.p#"">
"
admin/onboarding/cb_5.cfm,getStatus,"SELECT status
	FROM onboarding
	WHERE task_id = 5
		AND portal_id = <cfqueryparam cfsqltype=""CF_SQL_INTEGER"" value=""#url.p#"">
"
admin/onboarding/cb_6.cfm,getStatus,"SELECT status
	FROM onboarding
	WHERE task_id = 6
		AND portal_id = <cfqueryparam cfsqltype=""CF_SQL_INTEGER"" value=""#url.p#"">
"
admin/onboarding/cb_6.cfm,pwData,"SELECT portal_insights, portal_m365_insights
	FROM portals
	WHERE portal_id = <cfqueryparam cfsqltype=""CF_SQL_INTEGER"" value=""#url.p#"">
"
admin/onboarding/check_list.cfm,thisReseller,"SELECT portal_id, portal_isReseller, portal_reseller
	   FROM portals
	   WHERE portal_id = #Session.PortalID#
	"
admin/onboarding/check_list.cfm,userData,"SELECT userz.portal_id, userz.user_login, userz.user_isAdmin, sou.sou_id, userz.group_id, userz.user_isAdmin, sou.ou_id
   FROM userz, groups, sou
   WHERE user_id = #Session.UserID#
   	AND groups.group_id = userz.group_id
   	AND groups.sou_id = sou.sou_id
"
admin/onboarding/check_list.cfm,uData,"SELECT user_partnerManager
	   FROM userz
	   WHERE user_id = '#Session.UserID#'
	"
admin/onboarding/check_list.cfm,mpData,"SELECT portal_id
		   FROM portals
		   WHERE portal_manager_id = '#Session.UserID#'
		"
admin/onboarding/check_list.cfm,partnerData,"SELECT portal_id, portal_name
	   FROM portals
	   WHERE isDisabled = 0 AND portal_inTrash = 0 AND (license_expiration >= '#dateFormat(now(),""yyyy-mm-dd"")#' OR license_expiration IS NULL OR license_expiration = '')
	   	AND portal_distributor = #thePortalID# OR portal_id = #thePortalID#
	   ORDER BY portal_name
	"
admin/onboarding/check_list.cfm,partnerData,"SELECT portal_id, portal_name
	   FROM portals
	   WHERE isDisabled = 0 AND portal_inTrash = 0 AND (license_expiration >= '#dateFormat(now(),""yyyy-mm-dd"")#' OR license_expiration IS NULL OR license_expiration = '')
	   	AND portal_isReseller = 1
 	   ORDER BY portal_name
	"
admin/onboarding/check_list.cfm,siteData,"SELECT portal_id, portal_name
   FROM portals
   WHERE isDisabled = 0 AND portal_inTrash = 0 AND (license_expiration >= '#dateFormat(now(),""yyyy-mm-dd"")#' OR license_expiration IS NULL OR license_expiration = '')
      <cfif session.User_Access GT 4 AND url.r IS NOT """">
         AND portal_reseller = <cfqueryparam cfsqltype=""CF_SQL_INTEGER"" value=""#url.r#"">
         OR portal_id = <cfqueryparam cfsqltype=""CF_SQL_INTEGER"" value=""#url.r#"">
	    	<cfif url.r IS thePortalID>OR portal_id = <cfqueryparam cfsqltype=""CF_SQL_INTEGER"" value=""#thePortalID#""></cfif>
      <cfelseif session.User_Access IS 5 AND url.r IS """">
	  
         <cfquery name=""subPartnerData"" datasource=""#session.DataSource#"">
			   SELECT portal_id
			   FROM portals
			   WHERE portal_distributor = #thePortalID#
		</cfquery>
			<cfset subPortalList = """">
			<cfloop query=""subPartnerData"">
		      <cfquery name=""subPortalData"" datasource=""#session.DataSource#"">
				   SELECT portal_id
				   FROM portals
				   WHERE portal_reseller = #subPartnerData.portal_id#
				</cfquery>
				<cfset subPortalList = listAppend(subPortalList,subPortalData.portal_id)>
			</cfloop>
			AND (portal_id = #thePortalID#
			OR portal_reseller = #thePortalID#
			OR portal_distributor = #thePortalID#
			<cfloop list=""#subPortalList#"" index=""i"">
				OR portal_id = #i#
			</cfloop>)
      <cfelseif session.isReseller AND thePortalID IS NOT """" AND session.PortalID IS NOT 102>
	   	AND (portal_reseller = #thePortalID# OR portal_id = <cfqueryparam cfsqltype=""CF_SQL_INTEGER"" value=""#thePortalID#""> OR portal_id = #thePortalID#)
	   </cfif>
		<cfif url.p IS NOT """">OR portal_id = <cfqueryparam cfsqltype=""CF_SQL_INTEGER"" value=""#url.p#""></cfif>
   ORDER BY portal_name
</cfquery>  ---"
admin/onboarding/check_list.cfm,siteData,"SELECT portal_id, portal_name
   FROM portals
   WHERE isDisabled = 0 AND portal_inTrash = 0 AND (license_expiration >= '#dateFormat(now(),""yyyy-mm-dd"")#' OR license_expiration IS NULL OR license_expiration = '')
      <cfif session.User_Access GT 4 AND url.r IS NOT """">
         AND portal_reseller = <cfqueryparam cfsqltype=""CF_SQL_INTEGER"" value=""#url.r#"">
         OR portal_id = <cfqueryparam cfsqltype=""CF_SQL_INTEGER"" value=""#url.r#"">
	    	<cfif url.r IS url.p>OR portal_id = <cfqueryparam cfsqltype=""CF_SQL_INTEGER"" value=""#url.p#""></cfif>
      <cfelseif session.User_Access IS 5 AND url.r IS """">
         <cfquery name=""subPartnerData"" datasource=""#session.DataSource#"">
			   SELECT portal_id
			   FROM portals
			   WHERE portal_distributor = #Session.PortalID#
			</cfquery>
			<cfset subPortalList = """">
			<cfloop query=""subPartnerData"">
		      <cfquery name=""subPortalData"" datasource=""#session.DataSource#"">
				   SELECT portal_id
				   FROM portals
				   WHERE portal_reseller = #subPartnerData.portal_id#
				</cfquery>
				<cfset subPortalList = listAppend(subPortalList,subPortalData.portal_id)>
			</cfloop>
			AND (portal_id = #session.PortalID#
			OR portal_reseller = #session.PortalID#
			OR portal_distributor = #Session.PortalID#
			<cfloop list=""#subPortalList#"" index=""i"">
				OR portal_id = #i#
			</cfloop>)
      <cfelseif isManager>
	   	AND (portal_reseller = #resellerPortalID#
	   	<cfif url.p IS NOT """">OR portal_id = <cfqueryparam cfsqltype=""CF_SQL_INTEGER"" value=""#url.p#""></cfif>
	   	<cfif listLen(managedPortals)>
	   		<cfloop list=""#managedPortals#"" index=""i"">OR portal_reseller = #i# OR portal_id = #i#</cfloop>
	   	</cfif>
	   	OR portal_id = #resellerPortalID#)
      <cfelseif session.isReseller AND url.p IS NOT """" AND session.PortalID IS NOT 102>
	   	AND (portal_reseller = #resellerPortalID# OR portal_id = <cfqueryparam cfsqltype=""CF_SQL_INTEGER"" value=""#url.p#""> OR portal_id = #session.PortalID#)
	   </cfif>
		<cfif url.p IS NOT """">OR portal_id = <cfqueryparam cfsqltype=""CF_SQL_INTEGER"" value=""#url.p#""></cfif>
   ORDER BY portal_name
"
admin/onboarding/check_list.cfm,portalData,"SELECT portal_id, portal_name
	FROM portals
	WHERE portal_id = '#thePortalID#'
"
admin/onboarding/check_list.cfm,gportal,"SELECT portal_isReseller
   FROM portals
   WHERE portal_id = '#thePortalID#'
"
admin/onboarding/check_list.cfm,guser,"SELECT user_id, user_email, user_login, user_firstname, user_lastname
   FROM userz
   WHERE user_id = '#Session.UserID#'
"
admin/onboarding/check_list.cfm,checkTask,"SELECT onboard_id, task_id, user_name, portal_id, status, status_date
		FROM onboarding
		WHERE task_id = #form.task_id#
			AND portal_id = #thePortalID#
	"
admin/onboarding/check_list.cfm,iOnboard,"UPDATE onboarding
				SET status = '#status#',
				status_date = '#dateFormat(now(),""mm/dd/yyyy"")# #timeFormat(now(),""HH:MM:SS"")#'
				WHERE onboard_id = #checkTask.onboard_id#
		"
admin/onboarding/check_list.cfm,iOnboard,"INSERT INTO onboarding
				(task_id,user_name,portal_id,status,status_date)
				values (#form.task_id#,'#gUser.user_firstname# #gUser.user_lastname#',#thePortalID#,'#status#','#dateFormat(now(),""mm/dd/yyyy"")# #timeFormat(now(),""HH:MM:SS"")#')
		"
admin/onboarding/check_list.cfm,obTask#ti#,"SELECT task_id, status, user_name, status_date
		FROM onboarding
		WHERE task_id = #ti# AND portal_id = #thePortalID#
	"
admin/onboarding/obo_1.cfm,getStatus,"SELECT status
	FROM onboarding
	WHERE task_id = 1
		AND portal_id = #Session.PortalID#
"
admin/onboarding/ob_1.cfm,getStatus,"SELECT status
	FROM onboarding
	WHERE task_id = 1
		AND portal_id = #Session.PortalID#
"
admin/onboarding/ob_10.cfm,getStatus,"SELECT status
	FROM onboarding
	WHERE task_id = 10
		AND portal_id = #Session.PortalID#
</cfquery> "
admin/onboarding/ob_11.cfm,getStatus,"SELECT status
	FROM onboarding
	WHERE task_id = 11
		AND portal_id = #Session.PortalID#
"
admin/onboarding/ob_12.cfm,getStatus,"SELECT status
	FROM onboarding
	WHERE task_id = 12
		AND portal_id = #Session.PortalID#
"
admin/onboarding/ob_13.cfm,getStatus,"SELECT status
	FROM onboarding
	WHERE task_id = 13
		AND portal_id = #Session.PortalID#
"
admin/onboarding/ob_14.cfm,getStatus,"SELECT status
	FROM onboarding
	WHERE task_id = 14
		AND portal_id = #Session.PortalID#
"
admin/onboarding/ob_15.cfm,getStatus,"SELECT status
	FROM onboarding
	WHERE task_id = 15
		AND portal_id = #Session.PortalID#
"
admin/onboarding/ob_16.cfm,getStatus,"SELECT status
	FROM onboarding
	WHERE task_id = 16
		AND portal_id = #Session.PortalID#
"
admin/onboarding/ob_17.cfm,getStatus,"SELECT status
	FROM onboarding
	WHERE task_id = 17
		AND portal_id = #Session.PortalID#
"
admin/onboarding/ob_18.cfm,getStatus,"SELECT status
	FROM onboarding
	WHERE task_id = 18
		AND portal_id = #Session.PortalID#
"
admin/onboarding/ob_2.cfm,getStatus,"SELECT status
	FROM onboarding
	WHERE task_id = 2
		AND portal_id = #Session.PortalID#
"
admin/onboarding/ob_3.cfm,getStatus,"SELECT status
	FROM onboarding
	WHERE task_id = 3
		AND portal_id = #Session.PortalID#
"
admin/onboarding/ob_4.cfm,getStatus,"SELECT status
	FROM onboarding
	WHERE task_id = 4
		AND portal_id = #Session.PortalID#
"
admin/onboarding/ob_5.cfm,getStatus,"SELECT status
	FROM onboarding
	WHERE task_id = 5
		AND portal_id = #Session.PortalID#
"
admin/onboarding/ob_6.cfm,getStatus,"SELECT status
	FROM onboarding
	WHERE task_id = 6
		AND portal_id = #Session.PortalID#
"
admin/onboarding/ob_7.cfm,getStatus,"SELECT status
	FROM onboarding
	WHERE task_id = 7
		AND portal_id = #Session.PortalID#
"
admin/onboarding/ob_8.cfm,getStatus,"SELECT status
	FROM onboarding
	WHERE task_id = 8
		AND portal_id = #Session.PortalID#
"
admin/onboarding/ob_9.cfm,getStatus,"SELECT status
	FROM onboarding
	WHERE task_id = 9
		AND portal_id = #Session.PortalID#
"
admin/onboarding/ob_9.cfm,pwData,"SELECT portal_insights, portal_m365_insights
	FROM portals
	WHERE portal_id = #Session.PortalID#
"
admin/policy_manager/add_policy.cfm,uData,"SELECT user_partnerManager, portal_id
	   FROM userz
	   WHERE user_id = '#Session.UserID#'
	"
admin/policy_manager/add_policy.cfm,mpData,"SELECT portal_id
		   FROM portals
		   WHERE portal_manager_id = '#Session.UserID#'
		"
admin/policy_manager/add_policy.cfm,userErrorData,"SELECT userz.user_firstname, userz.user_lastname, userz.user_email, portals.portal_name
					   FROM userz, portals
					   WHERE userz.user_id = #session.UserID# AND portals.portal_id = userz.portal_id
					"
admin/policy_manager/add_policy.cfm,catData,"SELECT *
	FROM policyCategories
	ORDER BY pcat_name
"
admin/policy_manager/add_policy.cfm,portalData,"SELECT portal_icon, portal_isWhitelabel, portal_reseller
	FROM portals
	WHERE portal_id = <cfqueryparam cfsqltype=""CF_SQL_INTEGER"" value=""#url.p#"">
"
admin/policy_manager/add_policy.cfm,templateData,"SELECT pt_id, pt_name, pt_color, pt_icon
					FROM policyTemplates
					WHERE pcat_id = #catData.pcat_id#
						AND (
							((portal_id IS NULL OR portal_id = '') AND (partner_id IS NULL OR partner_id = '')) <!--- Global templates --->
							<cfif portalData.portal_reseller IS NOT """">OR ((portal_id IS NULL OR portal_id = '') AND (partner_id = #portalData.portal_reseller#))</cfif> <!--- Partner templates --->
							OR (portal_id = <cfqueryparam cfsqltype=""CF_SQL_INTEGER"" value=""#url.p#"">) <!--- Portal templates --->
						)
					ORDER BY pt_name
				"
admin/policy_manager/add_policy_form.cfm,uData,"SELECT user_partnerManager, portal_id
	   FROM userz
	   WHERE user_id = '#Session.UserID#'
	"
admin/policy_manager/add_policy_form.cfm,mpData,"SELECT portal_id
		   FROM portals
		   WHERE portal_manager_id = '#Session.UserID#'
		"
admin/policy_manager/add_policy_form.cfm,userErrorData,"SELECT userz.user_firstname, userz.user_lastname, userz.user_email, portals.portal_name
					   FROM userz, portals
					   WHERE userz.user_id = #session.UserID# AND portals.portal_id = userz.portal_id
					"
