File,Line Number,Route
admin/activity_report.cfm, 253, ""<cfoutput>#ajaxLink(cgi.script_name&?activityMaxrows=&url.activityMaxrows&&activityStartrow=1&activitySort=&url.activitySort&&activityDir=&url.activityDir&&endDate=&url.endDate&&startDate=&url.startDate&&user_id=&url.user_id&&view=&url.view&&filter=&url.filter&&startrow=&url.startrow&&maxrows=&url.maxrows&&sort=&url.sort&&dir=&url.dir&&namesearch=&url.namesearch&&searchfield=&url.searchfield)#</cfoutput>""
admin/activity_report.cfm, 254, ""<cfoutput>#ajaxLink(cgi.script_name&?activityMaxrows=&url.activityMaxrows&&activityStartrow=&url.activityStartrow-url.activityMaxrows&&activitySort=&url.activitySort&&activityDir=&url.activityDir&&endDate=&url.endDate&&startDate=&url.startDate&&user_id=&url.user_id&&view=&url.view&&filter=&url.filter&&startrow=&url.startrow&&maxrows=&url.maxrows&&sort=&url.sort&&dir=&url.dir&&namesearch=&url.namesearch&&searchfield=&url.searchfield)#</cfoutput>""
admin/activity_report.cfm, 261, ""<cfoutput>#ajaxLink(cgi.script_name&?activityMaxrows=&url.activityMaxrows&&activityStartrow=&url.activityStartrow+url.activityMaxrows&&activitySort=&url.activitySort&&activityDir=&url.activityDir&&endDate=&url.endDate&&startDate=&url.startDate&&user_id=&url.user_id&&view=&url.view&&filter=&url.filter&&startrow=&url.startrow&&maxrows=&url.maxrows&&sort=&url.sort&&dir=&url.dir&&namesearch=&url.namesearch&&searchfield=&url.searchfield)#</cfoutput>""
admin/activity_report.cfm, 263, ""<cfoutput>#ajaxLink(cgi.script_name&?activityMaxrows=&url.activityMaxrows&&activityStartrow=&lastPageNum&&activitySort=&url.activitySort&&activityDir=&url.activityDir&&endDate=&url.endDate&&startDate=&url.startDate&&user_id=&url.user_id&&view=&url.view&&filter=&url.filter&&startrow=&url.startrow&&maxrows=&url.maxrows&&sort=&url.sort&&dir=&url.dir&&namesearch=&url.namesearch&&searchfield=&url.searchfield)#</cfoutput>""
admin/add_channel.cfm, 169, javascript:;
admin/add_course.cfm, 113, javascript:;
admin/add_course.cfm, 136, javascript:;
admin/add_course.cfm, 155, javascript:;
admin/add_course.cfm, 173, javascript:;
admin/add_course.cfm, 235, #help_percentage
admin/add_course.cfm, 242, #help_lesson_percentage
admin/add_course_all.cfm, 74, ""javascript:showHide(dataChannel#channelData.channel_id#,channel#channelData.channel_id#)""
admin/add_course_all.cfm, 100, ""javascript:showHide(dataModule#moduleData.module_id#,module#moduleData.module_id#)""
admin/add_course_select.cfm, 73, ""javascript:showHide(dataChannel#channelData.channel_id#,channel#channelData.channel_id#)""
admin/add_course_select.cfm, 97, ""javascript:showHide(dataModule#moduleData.module_id#,module#moduleData.module_id#)""
admin/add_lesson.cfm, 130, javascript:;
admin/add_material.cfm, 50, javascript:;
admin/add_order_dell.cfm, 57, orders_dell.cfm?<cfoutput>filter=#url.filter#&sort=#url.sort#&dir=#url.dir#</cfoutput>
admin/add_order_dell.cfm, 214, #help_portal_name
admin/add_order_dell.cfm, 510, #help_user_firstname
admin/add_order_dell.cfm, 515, #help_user_lastname
admin/add_order_dell.cfm, 520, #help_generic_email
admin/add_order_dell_process.cfm, 241, https://teams.microsoft.com/l/entity/#emailPortalData.portal_manifest_app_id#/com.etraininglibrary.m365
admin/add_order_dell_process.cfm, 243, https://teams.microsoft.com/l/entity/#emailPortalData.portal_manifest_app_id#/com.cliptraining.o365
admin/add_order_dell_process.cfm, 248, #emailPortalData.sso_url#
admin/add_order_dell_process.cfm, 251, #theSiteProtocol##thePortalName##theSiteDomain#
admin/add_order_dell_process.cfm, 541, https://teams.microsoft.com/l/entity/#emailPortalData.portal_manifest_app_id#/com.etraininglibrary.m365
admin/add_order_dell_process.cfm, 543, https://teams.microsoft.com/l/entity/#emailPortalData.portal_manifest_app_id#/com.cliptraining.o365
admin/add_order_dell_process.cfm, 548, #emailPortalData.sso_url#
admin/add_order_dell_process.cfm, 551, #theSiteProtocol##thePortalName##theSiteDomain#
admin/add_portal.cfm, 85, add_portal_advanced.cfm?filter=<cfoutput>#url.filter#&d=#url.d#&r=#url.r#&sort=#url.sort#&dir=#url.dir#</cfoutput>
admin/add_portal.cfm, 86, portals.cfm?<cfoutput>filter=#url.filter#&d=#url.d#&r=#url.r#&sort=#url.sort#&dir=#url.dir#</cfoutput>
admin/add_portal.cfm, 405, #help_generic_suffix
admin/add_portal.cfm, 505, #help_o365_login
admin/add_portal.cfm, 520, #help_portal_billing
admin/add_portal.cfm, 535, #help_comm_admin_email
admin/add_portal.cfm, 540, #help_comm_support_email
admin/add_portal_advanced.cfm, 190, portals.cfm?<cfoutput>filter=#url.filter#&d=#url.d#&r=#url.r#&sort=#url.sort#&dir=#url.dir#</cfoutput>
admin/add_portal_advanced.cfm, 217, #tab_1
admin/add_portal_advanced.cfm, 218, #tab_2
admin/add_portal_advanced.cfm, 219, #tab_8
admin/add_portal_advanced.cfm, 220, #tab_3
admin/add_portal_advanced.cfm, 221, #tab_7
admin/add_portal_advanced.cfm, 222, #tab_4
admin/add_portal_advanced.cfm, 223, #tab_5
admin/add_portal_advanced.cfm, 224, #tab_6
admin/add_portal_advanced.cfm, 285, #help_generic_suffix
admin/add_portal_advanced.cfm, 438, #help_portal_billing_tier_payment
admin/add_portal_advanced.cfm, 445, #help_portal_pcc
admin/add_portal_advanced.cfm, 484, #help_portal_restrict_customers
admin/add_portal_advanced.cfm, 493, #help_portal_restrict_customers_limit
admin/add_portal_advanced.cfm, 497, #help_portal_restrict_customer_users_limit
admin/add_portal_advanced.cfm, 501, #help_portal_itpro
admin/add_portal_advanced.cfm, 510, #help_portal_itpro_limit
admin/add_portal_advanced.cfm, 581, #help_enforce_user_limit
admin/add_portal_advanced.cfm, 592, #help_portal_billing
admin/add_portal_advanced.cfm, 667, #help_portal_billing
admin/add_portal_advanced.cfm, 678, #help_portal_billable
admin/add_portal_advanced.cfm, 689, #help_portal_routing
admin/add_portal_advanced.cfm, 752, #help_classic_login
admin/add_portal_advanced.cfm, 792, #help_eula
admin/add_portal_advanced.cfm, 810, #help_landing_myTraining
admin/add_portal_advanced.cfm, 847, #help_o365_login
admin/add_portal_advanced.cfm, 872, #help_o365_sync
admin/add_portal_advanced.cfm, 884, #help_o365_group_sync
admin/add_portal_advanced.cfm, 896, #help_group_name
admin/add_portal_advanced.cfm, 905, #help_group_objectid
admin/add_portal_advanced.cfm, 914, #help_o365_cmi
admin/add_portal_advanced.cfm, 969, #help_comm_sso_url
admin/add_portal_advanced.cfm, 998, #help_comm_admin_email
admin/add_portal_advanced.cfm, 1003, #help_comm_support_email
admin/add_portal_advanced.cfm, 1008, #help_comm_global_exam
admin/add_portal_advanced.cfm, 1023, #help_comm_email_send
admin/add_portal_advanced.cfm, 1034, #help_comm_smtp
admin/add_portal_advanced.cfm, 1093, #help_comm_awards
admin/add_portal_advanced.cfm, 1111, #help_comm_exams
admin/add_portal_advanced.cfm, 1124, #help_comm_course
admin/add_portal_advanced.cfm, 1137, #help_comm_lp
admin/add_portal_advanced.cfm, 1150, #help_comm_insights
admin/add_portal_advanced.cfm, 1163, #help_comm_m365_insights
admin/add_portal_advanced.cfm, 1176, #help_comm_policies
admin/add_portal_advanced.cfm, 1189, #help_comm_newcourse
admin/add_portal_advanced.cfm, 1202, #help_comm_selfsignup
admin/add_portal_advanced.cfm, 1215, #help_comm_o365
admin/add_portal_advanced.cfm, 1229, #help_comm_ilt
admin/add_portal_advanced.cfm, 1242, #help_comm_sso
admin/add_portal_advanced.cfm, 1322, #help_comm_credentials
admin/add_portal_advanced.cfm, 1993, #help_extended_library
admin/add_portal_advanced.cfm, 2002, #help_content_creation
admin/add_portal_advanced.cfm, 2013, #help_inherit_premium
admin/add_portal_advanced.cfm, 2025, #help_lesson_percentage
admin/add_portal_advanced.cfm, 2033, #help_insights
admin/add_portal_advanced.cfm, 2042, #help_m365_insights
admin/add_portal_advanced.cfm, 2051, #help_insights_flash
admin/add_portal_advanced.cfm, 2060, #help_insights_plus
admin/add_portal_advanced.cfm, 2176, #help_dlp
admin/add_portal_advanced.cfm, 2185, #help_policy_manager
admin/add_portal_advanced.cfm, 2263, #help_cyberhoot_manager_firstname
admin/add_portal_advanced.cfm, 2267, #help_cyberhoot_manager_lastname
admin/add_portal_advanced.cfm, 2271, #help_cyberhoot_manager_email
admin/add_portal_advanced.cfm, 2275, #help_cyberhoot_start_date
admin/add_portal_advanced.cfm, 2292, #help_cloudradial
admin/add_portal_advanced.cfm, 2301, #help_cr_subscription
admin/add_portal_advanced.cfm, 2319, #help_cr_seller
admin/add_portal_advanced.cfm, 2405, #help_custom_link
admin/add_portal_advanced.cfm, 2424, #help_custom_admin_link
admin/add_portal_advanced.cfm, 2495, ""javascript:showHide(dataChannel#channelData.channel_id#,channel#channelData.channel_id#)""
admin/add_portal_advanced.cfm, 2524, ""javascript:showHide(dataModule#moduleData.module_id#,module#moduleData.module_id#)""
admin/add_portal_advanced.cfm, 2596, /pdf/Logo_Icon_Instructions.pdf
admin/add_portal_advanced.cfm, 2636, /pdf/logo_instructions.psd
admin/add_portal_advanced.cfm, 2662, javascript:;
admin/add_portal_advanced.cfm, 2675, /pdf/icon_instructions.psd
admin/add_portal_advanced.cfm, 2705, javascript:;
admin/add_portal_advanced.cfm, 2745, javascript:;
admin/add_portal_advanced.cfm, 2767, /pdf/image_instructions.psd
admin/add_portal_advanced.cfm, 2797, javascript:;
admin/add_portal_advanced.cfm, 2854, #confirmLeave
admin/add_portal_advanced.cfm, 3977, #goSelectAll
admin/add_portal_advanced.cfm, 3997, #goSelectWL
admin/add_portal_advanced.cfm, 4017, #goSelectEL
admin/add_user_process.cfm, 236, https://teams.microsoft.com/l/entity/#emailPortalData.portal_manifest_app_id#/com.etraininglibrary.m365
admin/add_user_process.cfm, 238, https://teams.microsoft.com/l/entity/#emailPortalData.portal_manifest_app_id#/com.cliptraining.o365
admin/add_user_process.cfm, 243, #emailPortalData.sso_url#
admin/add_user_process.cfm, 246, #theSiteProtocol##thePortalName##theSiteDomain#
admin/add_user_process.cfm, 374, https://teams.microsoft.com/l/entity/#emailPortalData.portal_manifest_app_id#/com.etraininglibrary.m365
admin/add_user_process.cfm, 376, https://teams.microsoft.com/l/entity/#emailPortalData.portal_manifest_app_id#/com.cliptraining.o365
admin/add_user_process.cfm, 381, #emailPortalData.sso_url#
admin/add_user_process.cfm, 384, #theSiteProtocol##thePortalName##theSiteDomain#
admin/course_materials.cfm, 129, library.cfm?<cfoutput>cs=#url.course_id#&d=#url.d#&r=#url.r#&p=#url.p#&filter=#url.filter#</cfoutput>
admin/course_materials.cfm, 130, <cfif url.course_id IS 
admin/course_materials.cfm, 175, edit_material.cfm?m=#materialData.coursematerial_id#&course_id=#url.course_id#&view=#url.view#
admin/course_materials.cfm, 176, material_sort.cfm?m=#materialData.coursematerial_id#&dir=1#theParam#
admin/course_materials.cfm, 177, material_sort.cfm?m=#materialData.coursematerial_id#&dir=2#theParam#
admin/course_materials.cfm, 193, #reminderDel
admin/course_materials.cfm, 210, 
admin/course_usage.cfm, 86, None
admin/dashboard.cfm, 337, /notifications.cfm
admin/dashboard.cfm, 343, /admin/reminders.cfm
admin/dashboard.cfm, 386, #roi
admin/dashboard.cfm, 389, /admin/report_cmi.cfm?p=<cfoutput>#thePortalID#</cfoutput>
admin/dashboard.cfm, 413, /admin/dashboard/active_sessions.cfm
admin/dashboard.cfm, 420, infographic_process_teams.cfm?portal_id=<cfoutput>#thePortalID#</cfoutput>
admin/dashboard.cfm, 422, infographic_process.cfm?portal_id=<cfoutput>#thePortalID#</cfoutput>
admin/dashboard.cfm, 438, #productivity-gains
admin/dashboard.cfm, 489, /admin/report_all_points.cfm?portal_id=<cfoutput>#thePortalID#</cfoutput>
admin/dashboard.cfm, 506, /admin/lp/lp.cfm?p=<cfoutput>#thePortalID#
admin/dashboard.cfm, 526, partner_resources.cfm
admin/dashboard.cfm, 572, /notifications.cfm
admin/dashboard.cfm, 633, dashboard_su.cfm
admin/dashboard.cfm, 668, /v10_intro.cfm
admin/dashboard_su.cfm, 296, dashboard.cfm
admin/dashboard_su.cfm, 405, /course.cfm?c=#replace(courseNameData.course_name,
admin/dashboard_su.cfm, 431, /lesson.cfm?l=#clipData.clip_id#
admin/dashboard_su.cfm, 606, https://clipbeta.com/graph/stats.cfm
admin/dashboard_su.cfm, 709, https://clipbeta.com/graph/fullSyncPermission.cfm
admin/dashboard_su.cfm, 710, https://clipbeta.com/graph/fullSyncTest.cfm
admin/dashboard_su.cfm, 711, https://clipbeta.com/graph/groupPermissionsTest.cfm
admin/dashboard_su.cfm, 712, https://www.clipbeta.com/graph/userCheck.cfm
admin/dashboard_su.cfm, 713, https://www.clipbeta.com/graph/deltacheckuser.cfm
admin/dashboard_su.cfm, 714, https://www.clipbeta.com/graph/deltagroupcheckuser.cfm
admin/dashboard_su.cfm, 715, https://www.clipbeta.com/graph/deltagroupcheck.cfm
admin/dashboard_su.cfm, 716, https://clipbeta.com/graph/stats.cfm
admin/dashboard_su.cfm, 717, https://clipbeta.com/graph/userActivityPermission.cfm
admin/dashboard_su.cfm, 718, https://clipbeta.com/graph/cmistats.cfm
admin/dashboard_su.cfm, 729, /admin/report_search.cfm
admin/dashboard_su.cfm, 757, report_admin_email.cfm?r=1
admin/dashboard_su.cfm, 758, report_admin_email.cfm?r=2
admin/dashboard_su.cfm, 759, report_admin_email.cfm?r=3
admin/dashboard_su.cfm, 760, report_admin_email.cfm?r=4
admin/dashboard_su.cfm, 761, report_admin_email.cfm?r=5
admin/dashboard_su.cfm, 762, report_admin_email.cfm?r=6
admin/dashboard_su.cfm, 763, report_admin_email.cfm?r=7
admin/dashboard_su.cfm, 764, report_admin_email.cfm?r=8
admin/dashboard_su.cfm, 765, report_admin_email.cfm?r=9
admin/dashboard_su.cfm, 766, report_admin_email.cfm?r=10
admin/dashboard_su.cfm, 779, report_logins.cfm
admin/dashboard_su.cfm, 780, report_course_distribution.cfm
admin/documents.cfm, 40, add_document.cfm?<cfoutput>portal_id=#thePortalID#&sort=#url.sort#&dir=#url.dir#</cfoutput>
admin/documents.cfm, 77, documents.cfm?sort=document_file&dir=DESC&portal_id=<cfoutput>#url.portal_id#</cfoutput>
admin/documents.cfm, 79, documents.cfm?sort=document_file&dir=ASC&portal_id=<cfoutput>#url.portal_id#</cfoutput>
admin/documents.cfm, 82, documents.cfm?sort=document_file&dir=ASC&portal_id=<cfoutput>#url.portal_id#</cfoutput>
admin/documents.cfm, 95, edit_document.cfm?<cfoutput>document_id=#dData.document_id#&portal_id=#url.portal_id#&sort=#url.sort#&dir=#url.dir#</cfoutput>
admin/documents.cfm, 111, 
admin/documents.cfm, 113, #reminderDel
admin/edit_channel.cfm, 57, javascript:;
admin/edit_course.cfm, 169, library.cfm?<cfoutput>filter=#url.filter#<cfif Session.User_Access IS 9>&d=#url.d#</cfif>&r=#url.r#&p=#url.p#&cs=#url.course_id#</cfoutput>
admin/edit_course.cfm, 212, javascript:;
admin/edit_course.cfm, 235, javascript:;
admin/edit_course.cfm, 254, javascript:;
admin/edit_course.cfm, 272, javascript:;
admin/edit_course.cfm, 364, #help_percentage
admin/edit_course.cfm, 371, #help_lesson_percentage
admin/edit_course.cfm, 433, #reminderCon
admin/edit_courseTEMP.cfm, 221, library.cfm?<cfoutput>filter=#url.filter#<cfif Session.User_Access IS 9>&d=#url.d#</cfif>&r=#url.r#&p=#url.p#&cs=#url.course_id#</cfoutput>
admin/edit_courseTEMP.cfm, 264, javascript:;
admin/edit_courseTEMP.cfm, 287, javascript:;
admin/edit_courseTEMP.cfm, 306, javascript:;
admin/edit_courseTEMP.cfm, 324, javascript:;
admin/edit_courseTEMP.cfm, 402, #help_percentage
admin/edit_courseTEMP.cfm, 467, #reminderCon
admin/edit_group_courses.cfm, 92, ""javascript:showHide(dataChannel#channelData.channel_id#,channel#channelData.channel_id#)""
admin/edit_group_courses.cfm, 130, ""javascript:showHide(dataModule#moduleData.module_id#,module#moduleData.module_id#)""
admin/edit_group_courses_multi2.cfm, 74, ""javascript:showHide(dataChannel#channelData.channel_id#,channel#channelData.channel_id#)""
admin/edit_group_courses_multi2.cfm, 98, ""javascript:showHide(dataModule#moduleData.module_id#,module#moduleData.module_id#)""
admin/edit_lesson.cfm, 107, javascript:;
admin/edit_portal.cfm, 326, portals.cfm?<cfoutput>filter=#encodeforhtml(url.filter)#&d=#encodeforhtml(url.d)#&r=#encodeforhtml(url.r)#&sort=#encodeforhtml(url.sort)#&dir=#encodeforhtml(url.dir)#</cfoutput>
admin/edit_portal.cfm, 370, #tab_1
admin/edit_portal.cfm, 371, #tab_2
admin/edit_portal.cfm, 372, #tab_8
admin/edit_portal.cfm, 373, #tab_3
admin/edit_portal.cfm, 374, #tab_7
admin/edit_portal.cfm, 375, #tab_4
admin/edit_portal.cfm, 376, #tab_5
admin/edit_portal.cfm, 377, #tab_6
admin/edit_portal.cfm, 440, #help_generic_suffix
admin/edit_portal.cfm, 611, #help_portal_billing_tier_payment
admin/edit_portal.cfm, 618, #help_portal_pcc
admin/edit_portal.cfm, 657, #help_portal_restrict_customers
admin/edit_portal.cfm, 666, #help_portal_restrict_customers_limit
admin/edit_portal.cfm, 670, #help_portal_restrict_customer_users_limit
admin/edit_portal.cfm, 674, #help_portal_itpro
admin/edit_portal.cfm, 683, #help_portal_itpro_limit
admin/edit_portal.cfm, 757, #help_enforce_user_limit
admin/edit_portal.cfm, 768, #help_portal_billing
admin/edit_portal.cfm, 849, #help_portal_billing
admin/edit_portal.cfm, 860, #help_portal_billable
admin/edit_portal.cfm, 871, #help_portal_routing
admin/edit_portal.cfm, 934, #help_classic_login
admin/edit_portal.cfm, 974, #help_eula
admin/edit_portal.cfm, 992, #help_landing_myTraining
admin/edit_portal.cfm, 1029, #help_o365_login
admin/edit_portal.cfm, 1052, #help_o365_sync
admin/edit_portal.cfm, 1064, #help_o365_group_sync
admin/edit_portal.cfm, 1076, #help_group_name
admin/edit_portal.cfm, 1085, #help_group_objectid
admin/edit_portal.cfm, 1094, #help_o365_cmi
admin/edit_portal.cfm, 1149, #help_comm_sso_url
admin/edit_portal.cfm, 1178, #help_comm_admin_email
admin/edit_portal.cfm, 1183, #help_comm_support_email
admin/edit_portal.cfm, 1188, #help_comm_global_exam
admin/edit_portal.cfm, 1203, #help_comm_email_send
admin/edit_portal.cfm, 1214, #help_comm_smtp
admin/edit_portal.cfm, 1273, #help_comm_awards
admin/edit_portal.cfm, 1291, #help_comm_exams
admin/edit_portal.cfm, 1304, #help_comm_course
admin/edit_portal.cfm, 1317, #help_comm_lp
admin/edit_portal.cfm, 1330, #help_comm_insights
admin/edit_portal.cfm, 1343, #help_comm_m365_insights
admin/edit_portal.cfm, 1356, #help_comm_policies
admin/edit_portal.cfm, 1369, #help_comm_newcourse
admin/edit_portal.cfm, 1382, #help_comm_selfsignup
admin/edit_portal.cfm, 1395, #help_comm_o365
admin/edit_portal.cfm, 1409, #help_comm_ilt
admin/edit_portal.cfm, 1422, #help_comm_sso
admin/edit_portal.cfm, 1470, #help_comm_automated
admin/edit_portal.cfm, 1485, #help_comm_login
admin/edit_portal.cfm, 1496, #help_comm_notifications
admin/edit_portal.cfm, 1504, #ajax
admin/edit_portal.cfm, 1508, #ajax
admin/edit_portal.cfm, 1512, #ajax
admin/edit_portal.cfm, 1516, #ajax
admin/edit_portal.cfm, 1520, #ajax
admin/edit_portal.cfm, 1524, #ajax
admin/edit_portal.cfm, 1528, #ajax
admin/edit_portal.cfm, 1532, ajax
admin/edit_portal.cfm, 1537, #ajax
admin/edit_portal.cfm, 1541, #ajax
admin/edit_portal.cfm, 1546, #ajax
admin/edit_portal.cfm, 1555, #help_comm_credentials
admin/edit_portal.cfm, 2226, #help_extended_library
admin/edit_portal.cfm, 2235, #help_content_creation
admin/edit_portal.cfm, 2245, #help_inherit_premium
admin/edit_portal.cfm, 2258, #help_lesson_percentage
admin/edit_portal.cfm, 2266, #help_insights
admin/edit_portal.cfm, 2275, #help_m365_insights
admin/edit_portal.cfm, 2284, #help_insights_beacon
admin/edit_portal.cfm, 2293, #help_insights_plus
admin/edit_portal.cfm, 2408, #help_dlp
admin/edit_portal.cfm, 2417, #help_policy_manager
admin/edit_portal.cfm, 2509, #help_cyberhoot_id
admin/edit_portal.cfm, 2518, #help_cyberhoot_manager_firstname
admin/edit_portal.cfm, 2522, #help_cyberhoot_manager_lastname
admin/edit_portal.cfm, 2526, #help_cyberhoot_manager_email
admin/edit_portal.cfm, 2530, #help_cyberhoot_start_date
admin/edit_portal.cfm, 2548, #help_cloudradial
admin/edit_portal.cfm, 2557, #help_cr_subscription
admin/edit_portal.cfm, 2575, #help_cr_seller
admin/edit_portal.cfm, 2658, #help_custom_link
admin/edit_portal.cfm, 2677, #help_custom_admin_link
admin/edit_portal.cfm, 2751, ""javascript:showHide(dataChannel#encodeforhtml(channelData.channel_id)#,channel#encodeforhtml(channelData.channel_id)#)""
admin/edit_portal.cfm, 2787, ""javascript:showHide(dataModule#encodeforhtml(moduleData.module_id)#,module#encodeforhtml(moduleData.module_id)#)""
admin/edit_portal.cfm, 2865, /pdf/Logo_Icon_Instructions.pdf
admin/edit_portal.cfm, 2877, /pdf/logo_instructions.psd
admin/edit_portal.cfm, 2930, javascript:;
admin/edit_portal.cfm, 2943, /pdf/icon_instructions.psd
admin/edit_portal.cfm, 2973, javascript:;
admin/edit_portal.cfm, 3013, javascript:;
admin/edit_portal.cfm, 3036, /pdf/image_instructions.psd
admin/edit_portal.cfm, 3066, javascript:;
admin/edit_portal.cfm, 3135, #confirmLeave
admin/edit_portal.cfm, 3152, #confirmEL
admin/edit_portal.cfm, 4328, #goSelectAll
admin/edit_portal.cfm, 4348, #goSelectWL
admin/edit_portal.cfm, 4368, #goSelectEL
admin/edit_portal_process.cfm, 1308, https://teams.microsoft.com/l/entity/#encodeforhtml(emailPortalData.portal_manifest_app_id)#/com.etraininglibrary.m365
